customer_id,interaction_type,summary_text,updated_at,next_action,urgency
C_035718,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 0169.,2020-05-09,بدون اقدام,عادی
C_035718,کیفیت محصول,بازخورد کیفی مشتری دریافت و برای بررسی فنی ارجاع شد. اقدام بعدی: بازدید فنی؛ فوریت: مهم؛ کد پیگیری 0172.,2020-05-27,بازدید فنی,مهم
C_035718,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 0175.,2020-04-25,بدون اقدام,مهم
C_035718,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0177.,2020-02-26,بازدید فنی,عادی
C_039413,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 0173.,2020-06-11,بدون اقدام,عادی
C_039413,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 0176.,2020-01-29,بدون اقدام,مهم
C_039413,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0178.,2020-03-15,جلسه قیمت,عادی
C_039413,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0178. اطلاعات تکمیلی ثبت شد.,2020-03-19,جلسه قیمت,عادی
C_039413,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: ارسال نمونه؛ فوریت: مهم؛ کد پیگیری 0180.,2020-07-02,ارسال نمونه,مهم
C_039413,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0181. اطلاعات تکمیلی در نسخه دوم ثبت شد.,2020-05-31,جلسه قیمت,عادی
C_040673,کیفیت محصول,بازخورد کیفی مشتری دریافت و برای بررسی فنی ارجاع شد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 0179.,2021-03-31,بدون اقدام,عادی
C_040673,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0181.,2021-02-13,جلسه قیمت,عادی
C_040673,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0183.,2020-03-01,جلسه قیمت,عادی
C_040673,کیفیت محصول,مشتری درباره یکنواختی محصول سؤال داشت و نمونه برای بررسی ثبت شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 0186.,2021-07-24,پیگیری تلفنی,مهم
C_040673,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 0189.,2021-09-21,بدون اقدام,مهم
C_040673,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 0189. اطلاعات تکمیلی ثبت شد.,2021-09-28,بدون اقدام,مهم
C_040673,کیفیت محصول,بازخورد کیفی مشتری دریافت و برای بررسی فنی ارجاع شد. اقدام بعدی: جلسه قیمت؛ فوریت: مهم؛ کد پیگیری 0193.,2020-04-04,جلسه قیمت,مهم
C_042732,کیفیت محصول,مشتری درباره یکنواختی محصول سؤال داشت و نمونه برای بررسی ثبت شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 0186.,2022-06-07,پیگیری تلفنی,مهم
C_042732,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 0189.,2021-11-10,بدون اقدام,مهم
C_042732,کیفیت محصول,بازخورد کیفی مشتری دریافت و برای بررسی فنی ارجاع شد. اقدام بعدی: جلسه قیمت؛ فوریت: مهم؛ کد پیگیری 0193.,2022-03-12,جلسه قیمت,مهم
C_042732,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 0195.,2021-12-08,ارسال نمونه,عادی
C_042732,کیفیت محصول,بازخورد کیفی مشتری دریافت و برای بررسی فنی ارجاع شد. اقدام بعدی: جلسه قیمت؛ فوریت: مهم؛ کد پیگیری 0199.,2021-10-31,جلسه قیمت,مهم
C_049314,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0194.,2020-08-05,پیگیری تلفنی,عادی
C_049314,کیفیت محصول,مشتری درباره یکنواختی محصول سؤال داشت و نمونه برای بررسی ثبت شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0196.,2020-09-20,پیگیری تلفنی,عادی
C_049314,خدمات فنی,کارشناس فنی راهنمایی اولیه برای مصرف محصول ارائه کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0200.,2020-08-19,جلسه قیمت,عادی
C_049314,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: بازدید فنی؛ فوریت: فوری؛ کد پیگیری 0204.,2020-08-12,بازدید فنی,فوری
C_049314,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0207.,2020-09-24,جلسه قیمت,عادی
C_050237,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 0201.,2021-12-05,ارسال نمونه,عادی
C_050237,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 0201. اطلاعات تکمیلی ثبت شد.,2021-12-12,ارسال نمونه,عادی
C_050237,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 0206.,2021-09-30,بدون اقدام,عادی
C_050237,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0208.,2021-02-27,جلسه قیمت,عادی
C_050237,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 0211.,2022-02-06,ارسال نمونه,عادی
C_050237,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0213.,2022-06-16,جلسه قیمت,عادی
C_050237,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0215.,2021-08-09,جلسه قیمت,عادی
C_050237,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: ارسال نمونه؛ فوریت: مهم؛ کد پیگیری 0217.,2021-02-28,ارسال نمونه,مهم
C_050237,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 0219.,2020-12-07,ارسال نمونه,عادی
C_050237,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: ارسال نمونه؛ فوریت: مهم؛ کد پیگیری 0222.,2021-07-02,ارسال نمونه,مهم
C_050237,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: ارسال نمونه؛ فوریت: فوری؛ کد پیگیری 0224.,2021-09-09,ارسال نمونه,فوری
C_050237,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0226.,2021-10-08,بازدید فنی,عادی
C_050237,نمونه محصول,مشخصات نمونه و شرایط آزمون با مشتری هماهنگ شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0228.,2021-08-26,جلسه قیمت,عادی
C_050237,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0231.,2022-05-11,بازدید فنی,عادی
C_050237,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0231. اطلاعات تکمیلی ثبت شد.,2022-05-15,بازدید فنی,عادی
C_050237,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0233.,2021-12-26,پیگیری تلفنی,عادی
C_050237,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 0235.,2021-03-05,بدون اقدام,عادی
C_051392,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: ارسال نمونه؛ فوریت: مهم؛ کد پیگیری 0220.,2020-07-06,ارسال نمونه,مهم
C_051392,خدمات فنی,نیاز به بازدید فنی و تنظیم پارامترهای مصرف مطرح شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 0223.,2021-03-05,پیگیری تلفنی,مهم
C_051392,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: ارسال نمونه؛ فوریت: مهم؛ کد پیگیری 0225.,2021-02-01,ارسال نمونه,مهم
C_051392,نمونه محصول,مشخصات نمونه و شرایط آزمون با مشتری هماهنگ شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0227.,2020-09-01,پیگیری تلفنی,عادی
C_051392,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0230.,2020-07-31,بازدید فنی,عادی
C_051535,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0226.,2020-09-29,بازدید فنی,عادی
C_051535,نمونه محصول,مشخصات نمونه و شرایط آزمون با مشتری هماهنگ شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0228.,2020-07-06,جلسه قیمت,عادی
C_051535,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0231.,2021-05-22,بازدید فنی,عادی
C_051535,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0233.,2020-09-08,پیگیری تلفنی,عادی
