customer_id,Product_id,complaint_text,severity,created_at,complaint_status,text_resolution
C_672706,P_RARE_Product_Family_02,در همبافت 1320600613 بسته‌ها سختي يکنواخت ندارند و در بازشدن نخ مشکل ايجاد مي‌شود.,زیاد,2021-10-09,درحال بررسی,
C_683666,P_726474,مشتري اعلام نموده است نخ در قسمت تار با سرعت بالا پارگي مکرر داشته است.,زیاد,2021-11-06,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1320600630 مشخص گردید کاهش استحکام در چند پوزیشن تولید. موضوع به سرپرست سالن FDY اعلام و مقرر شد تفکیک پوزیشن‌های مسئله‌دار و کنترل Tenacity. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_948070,P_287998,بر اساس تصاوير ارسالي مشتري بسته‌ها سختي يکنواخت ندارند و در بازشدن نخ مشکل ايجاد مي‌شود. مشتري عکس ارسال نموده است.,کم,2021-10-30,درحال بررسی,
C_866894,P_RARE_Product_Family_05,طبق اعلام مشتري بسته‌ها سختي يکنواخت ندارند و در بازشدن نخ مشکل ايجاد مي‌شود. مشتري عکس ارسال نموده است.,متوسط,2020-04-01,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1320700681 مشخص گردید تنشن نامناسب وایندر. موضوع به سرپرست سالن FDY اعلام و مقرر شد تنظیم تنشن و کنترل دانسیته بسته. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_683666,P_963457,طبق اعلام مشتري در رنگرزي يکسان اختلاف جذب رنگ بين بوبين‌ها مشاهده شده است.,کم,2020-11-16,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. برای نتیجه‌گیری قطعی مقرر گردید دوک نمونه و تصاویر مربوط به همبافت 1320700698 ارسال شود. تا زمان دریافت نمونه و انجام آزمون تکمیلی، موضوع نیازمند بررسی باقی می‌ماند و آزمون شید و شرینکیج روی نمونه شاهد.
C_762928,P_950323,مشتري اعلام نموده است مشخصات دنير روي دوک با ليبل پالت همخواني ندارد. مشتري عکس ارسال نموده است.,متوسط,2021-01-18,درحال بررسی,
C_342564,P_RARE_Product_Family_03,بر اساس تصاوير ارسالي مشتري پس از تثبيت حرارتي عرض پارچه تغيير کرده و جمع‌شدگي بيش از انتظار است.,متوسط,2022-04-25,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت‌شده برای همبافت 1320700732 در محدوده الزام محصول قرار داشت و مغایرتی که ادعای مشتری را تأیید کند مشاهده نشد. با توجه به شرایط فرایند مصرف مشتری، شکایت پذیرفته نمی‌باشد؛ با این حال مشاوره تنظیمات فرایندی ارائه گردید.
C_479796,P_RARE_Product_Family_02,بر اساس تصاوير ارسالي مشتري در بافت ظريف نوارهاي ضخيم و نازک مشاهده شده و نمره نخ يکنواخت نيست. مشتري عکس ارسال نموده است.,متوسط,2021-07-05,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1320700749 مشخص گردید نوسان کشش در Draw Winding. موضوع به سرپرست سالن FDY اعلام و مقرر شد کالیبراسیون واحد کشش و افزایش دفعات آزمون دنیر. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_683666,P_RARE_Product_Family_05,مشتري اعلام نموده است پس از تثبيت حرارتي عرض پارچه تغيير کرده و جمع‌شدگي بيش از انتظار است.,متوسط,2022-03-07,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1320800766+1320800783 مشخص گردید شرایط حرارتی نامتوازن در تولید. موضوع به سرپرست سالن FDY اعلام و مقرر شد بازتنظیم دمای هات‌رول و ثبت الزام شرینکیج. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_317124,P_903530,در همبافت 1320800800 در سطح نخ فيلامنت باز و پرز موضعي ديده مي‌شود.,بحرانی,2021-06-12,درحال بررسی,
C_473035,P_RARE_Product_Family_05,بر اساس تصاوير ارسالي مشتري نخ در قسمت تار با سرعت بالا پارگي مکرر داشته است.,متوسط,2021-08-28,درحال بررسی,
C_502843,P_RARE_Product_Family_03,در همبافت 1320900834 نخ در قسمت تار با سرعت بالا پارگي مکرر داشته است.,متوسط,2021-06-04,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1320900834 مشخص گردید کاهش استحکام در چند پوزیشن تولید. موضوع به سرپرست سالن FDY اعلام و مقرر شد تفکیک پوزیشن‌های مسئله‌دار و کنترل Tenacity. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_984759,P_995713,مشتري اعلام نموده است ازدياد طول بوبين‌ها يکسان نيست و در بافت تنشن متفاوت ايجاد مي‌شود.,زیاد,2020-12-04,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1321000851 مشخص گردید تفاوت Draw Ratio بین پوزیشن‌ها. موضوع به سرپرست سالن FDY اعلام و مقرر شد همسان‌سازی Draw Ratio و آزمون Elongation نمونه‌های بیشتر. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_705572,P_RARE_Product_Family_03,بر اساس تصاوير ارسالي مشتري در رنگرزي يکسان اختلاف جذب رنگ بين بوبين‌ها مشاهده شده است.,متوسط,2020-09-11,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1321000868 مشخص گردید اختلاف ساختار یا شرینکیج. موضوع به سرپرست سالن FDY اعلام و مقرر شد آزمون شید و شرینکیج روی نمونه شاهد. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_633661,P_343377,طبق اعلام مشتري لبه دوک آسيب دارد و چند بوبين در پالت سائيدگي پيدا کرده است.,کم,2021-01-22,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت‌شده برای همبافت 1321100885 در محدوده الزام محصول قرار داشت و مغایرتی که ادعای مشتری را تأیید کند مشاهده نشد. با توجه به شرایط فرایند مصرف مشتری، شکایت پذیرفته نمی‌باشد؛ با این حال مشاوره تنظیمات فرایندی ارائه گردید.
